Name,Provider ID,External ID,Cloud Platform,Subscription,Subscription ID,Projects,Region,Tags,Resource Type,Native Type,Last Seen
audit-log,ocid1.bucket.oc1.iad.aaaaaaaabqaybjw2fz62a6rbyud3yhj6pyrjqc2og5aed5nf7evbdxjpuwuq,ocid1.bucket.oc1.iad.aaaaaaaabqaybjw2fz62a6rbyud3yhj6pyrjqc2og5aed5nf7evbdxjpuwuq,OCI,playgroundwiz,ocid1.tenancy.oc1..aaaaaaaagigkayqhmlcvctybckug2tjwur5y64prmbvpdzsnwxjqu6noxm2a,"Acme,Acme Oracle App,OCI demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""okta/noam.soloveichik@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2024-04-21T16:01:32.823Z""}",BUCKET,oci#objectStorageBucket,2024-10-30T19:04:06Z
wiz-outpost-for-demo-env-bucket,ocid1.bucket.oc1.iad.aaaaaaaab5fpc45ca2ho2xb7vatbkq7sunos5qsduzx2dji3ieze7lrkhr7q,ocid1.bucket.oc1.iad.aaaaaaaab5fpc45ca2ho2xb7vatbkq7sunos5qsduzx2dji3ieze7lrkhr7q,OCI,wiz-outpost-for-demo-env,ocid1.compartment.oc1..aaaaaaaazsaktx4jmu4aoj5ld7lxfo3gq2x67w2cxlgot6iuvhg76hoqsjka,"Acme,Acme Oracle App,OCI demo",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""okta/oron.noah@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2022-02-28T13:49:17.949Z""}",BUCKET,oci#objectStorageBucket,2024-10-30T19:04:00Z
cf-templates-1n9jxzo36futl-eu-central-1,arn:aws:s3:::cf-templates-1n9jxzo36futl-eu-central-1,cf-templates-1n9jxzo36futl-eu-central-1,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,{},BUCKET,bucket,2024-10-30T18:30:35Z
yossi-wiz-outpost-bucket,ocid1.bucket.oc1.iad.aaaaaaaary3d5rt2s6d3oc3bhju5r2izkdnmrdmhj5skkwtm67xkpfajggva,ocid1.bucket.oc1.iad.aaaaaaaary3d5rt2s6d3oc3bhju5r2izkdnmrdmhj5skkwtm67xkpfajggva,OCI,yossi-wiz-outpost,ocid1.compartment.oc1..aaaaaaaanwbzyybv54lw7btuhb3xvxx4gwtjztp4ri6m5iaaakxe55co5kpa,"Acme,Acme Oracle App,OCI demo",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""okta/yossi.marzuk@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2022-02-17T14:05:29.039Z""}",BUCKET,oci#objectStorageBucket,2024-10-30T19:04:28Z
wiz-outpost-gitops-state-bucket-b201e730,arn:aws:s3:::wiz-outpost-gitops-state-bucket-b201e730,wiz-outpost-gitops-state-bucket-b201e730,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-west-1,"{""aws:cloudformation:stack-id"": ""arn:aws:cloudformation:us-west-1:984186218765:stack/outposttagsmaayan/b201e730-899e-11ec-8b32-062dc1a4e651"", ""aws:cloudformation:logical-id"": ""StateBucket"", ""aws:cloudformation:stack-name"": ""outposttagsmaayan""}",BUCKET,bucket,2024-10-30T18:30:42Z
etra-bucket3,arn:aws:s3:::etra-bucket3,etra-bucket3,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-2,{},BUCKET,bucket,2024-10-30T18:30:37Z
exposed-data-bucket,arn:aws:s3:::exposed-data-bucket,exposed-data-bucket,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-west-2,"{""Sensitive_Data"": ""True""}",BUCKET,bucket,2024-10-30T18:30:38Z
noam-franfurt-bucket,ocid1.bucket.oc1.eu-frankfurt-1.aaaaaaaae7vv44fkiiqygig77xq3pbh2shjq5dkm7opugcb2ppkzcudqii3q,ocid1.bucket.oc1.eu-frankfurt-1.aaaaaaaae7vv44fkiiqygig77xq3pbh2shjq5dkm7opugcb2ppkzcudqii3q,OCI,playgroundwiz,ocid1.tenancy.oc1..aaaaaaaagigkayqhmlcvctybckug2tjwur5y64prmbvpdzsnwxjqu6noxm2a,"Acme,Acme Oracle App,OCI demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",eu-frankfurt-1,"{""Oracle-Tags.CreatedBy"": ""okta/noam.soloveichik@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2024-04-21T08:30:10.398Z""}",BUCKET,oci#objectStorageBucket,2024-10-30T19:04:06Z
company-logos-v2,arn:aws:s3:::company-logos-v2,company-logos-v2,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,{},BUCKET,bucket,2024-10-30T18:30:36Z
demo_wiz_bucket,https://www.googleapis.com/storage/v1/b/demo_wiz_bucket,gs://demo_wiz_bucket,GCP,Demo-project,round-kit-289318,"App A,GCP Subscription Project ,Google Workspace _GCP Org Demo",eu,{},BUCKET,storage#bucket,2024-10-30T19:29:21Z
meta,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/databricks-rg-bapp-databricks-x62ehalvq25pe/providers/microsoft.storage/storageaccounts/dbstoragelfxyom7rocgjo/blobservices/default/containers/meta,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/databricks-rg-bapp-databricks-x62ehalvq25pe/providers/microsoft.storage/storageaccounts/dbstoragelfxyom7rocgjo/blobservices/default/containers/meta,Azure,Wiz - Demo-Scenarios,fee3535b-9616-486f-a476-6a500a08a02b,"ACME corp,Acme,Acme Azure App,App A,Azure: Wiz-Demo-Scenarios,EBC_Labs,Junior Dev project,Payment Apps,Wiz Factory Prod,Wiz Inc,Wiz Prod",eastus,"{""Owner"": ""JD"", ""application"": ""databricks"", ""databricks-environment"": ""true""}",BUCKET,Microsoft.Storage/storageAccounts/blobServices/containers,2024-10-30T19:48:36Z
oci-logs._flowlogs.ocid1.compartment.oc1..aaaaaaaajxhzbkv4c3miizugi4nai6tyuhj47ui4douwix2p6aippveuveqa,ocid1.bucket.oc1.iad.aaaaaaaaavzw3tkszkj7dq6bljntvsrd7vnygzy7c52bcxmygpausjwbespq,ocid1.bucket.oc1.iad.aaaaaaaaavzw3tkszkj7dq6bljntvsrd7vnygzy7c52bcxmygpausjwbespq,OCI,comp1_1_1,ocid1.compartment.oc1..aaaaaaaajxhzbkv4c3miizugi4nai6tyuhj47ui4douwix2p6aippveuveqa,"Acme,Acme Oracle App,OCI demo",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""logging"", ""Oracle-Tags.CreatedOn"": ""2022-01-02T09:35:05.414Z""}",BUCKET,oci#objectStorageBucket,2024-10-30T19:03:12Z
accesslogbucketccr,arn:aws:s3:::accesslogbucketccr,accesslogbucketccr,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-1,"{""wizRemediationLastUpdatedUTC"": ""25/07/2024 11:30:34 UTC""}",BUCKET,bucket,2024-10-30T18:30:35Z
config-bucket-984186218765,arn:aws:s3:::config-bucket-984186218765,config-bucket-984186218765,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,{},BUCKET,bucket,2024-10-30T18:30:36Z
abucketaccesslogs,arn:aws:s3:::abucketaccesslogs,abucketaccesslogs,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-1,{},BUCKET,bucket,2024-10-30T18:30:35Z
demo1-tf-state,arn:aws:s3:::demo1-tf-state,demo1-tf-state,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-west-1,"{""Name"": ""demo1-tf-state"", ""Maintainer"": ""Yossi""}",BUCKET,bucket,2024-10-30T18:30:38Z
bucket-with-cmk,ocid1.bucket.oc1.iad.aaaaaaaabyy3yesdjvkx63gnpktqaznb6ilx5xl77v5sjpnjkxjx4i5ftizq,ocid1.bucket.oc1.iad.aaaaaaaabyy3yesdjvkx63gnpktqaznb6ilx5xl77v5sjpnjkxjx4i5ftizq,OCI,playgroundwiz,ocid1.tenancy.oc1..aaaaaaaagigkayqhmlcvctybckug2tjwur5y64prmbvpdzsnwxjqu6noxm2a,"Acme,Acme Oracle App,OCI demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""elad.gabay@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2022-01-10T16:00:31.223Z""}",BUCKET,oci#objectStorageBucket,2024-10-30T19:04:07Z
lior-demo-14-bucket,arn:aws:s3:::lior-demo-14-bucket,lior-demo-14-bucket,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-1,"{""wizRemediationLastUpdatedUTC"": ""15/08/2024 17:29:46 UTC""}",BUCKET,bucket,2024-10-30T18:30:39Z
wiz-outpost-gitops-state-bucket-ad207b30,arn:aws:s3:::wiz-outpost-gitops-state-bucket-ad207b30,wiz-outpost-gitops-state-bucket-ad207b30,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",us-east-1,"{""aws:cloudformation:stack-id"": ""arn:aws:cloudformation:us-east-1:001791986277:stack/Wiz-Outpost/ad207b30-e4ea-11ec-a0ad-1284bc52fbd1"", ""aws:cloudformation:logical-id"": ""StateBucket"", ""aws:cloudformation:stack-name"": ""Wiz-Outpost""}",BUCKET,bucket,2024-10-30T20:05:16Z
sensitive-storage-test,https://www.googleapis.com/storage/v1/b/sensitive-storage-test,gs://sensitive-storage-test,GCP,ACME-PROD-ENV,acme-prod-env,"ACME corp,Acme,Acme GCP App,App A,EBC_Labs,GCP Demo,GCP Subscription Project ,Google Workspace _GCP Org Demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us,{},BUCKET,storage#bucket,2024-10-30T19:25:41Z
sagemaker-studio-984186218765-8euyonvb0t,arn:aws:s3:::sagemaker-studio-984186218765-8euyonvb0t,sagemaker-studio-984186218765-8euyonvb0t,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-2,{},BUCKET,bucket,2024-10-30T18:30:39Z
rainbow-table-samples,arn:aws:s3:::rainbow-table-samples,rainbow-table-samples,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,{},BUCKET,bucket,2024-10-30T18:30:38Z
shifer-secrets,arn:aws:s3:::shifer-secrets,shifer-secrets,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-1,"{""wizRemediationLastUpdatedUTC"": ""01/07/2024 11:35:24 UTC""}",BUCKET,bucket,2024-10-30T18:30:39Z
frank2,ocid1.bucket.oc1.eu-frankfurt-1.aaaaaaaa2dv46wv2adrmu5z3zbevxxnvz2ls3gsrwwwpcv466ds2thwmtffa,ocid1.bucket.oc1.eu-frankfurt-1.aaaaaaaa2dv46wv2adrmu5z3zbevxxnvz2ls3gsrwwwpcv466ds2thwmtffa,OCI,playgroundwiz,ocid1.tenancy.oc1..aaaaaaaagigkayqhmlcvctybckug2tjwur5y64prmbvpdzsnwxjqu6noxm2a,"Acme,Acme Oracle App,OCI demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",eu-frankfurt-1,"{""Oracle-Tags.CreatedBy"": ""okta/michael.aminov@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2024-07-30T06:18:37.947Z""}",BUCKET,oci#objectStorageBucket,2024-10-30T19:04:06Z
wiz-outpost-bucket-gitops,ocid1.bucket.oc1.iad.aaaaaaaay44ejlp5uee3jcluowhkjkftdhp4a632odztjibhr47r26u3cfcq,ocid1.bucket.oc1.iad.aaaaaaaay44ejlp5uee3jcluowhkjkftdhp4a632odztjibhr47r26u3cfcq,OCI,wiz-outpost,ocid1.compartment.oc1..aaaaaaaa5upwppm6o2j5pmbflhjmfe5ghufcwfu4a2llicdkg52frhznjyba,"Acme,Acme Oracle App,OCI demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""elad.gabay@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2021-12-20T10:31:29.026Z""}",BUCKET,oci#objectStorageBucket,2024-10-30T19:03:20Z
azure-webjobs-hosts,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/defaultresourcegroup-eus2/providers/microsoft.storage/storageaccounts/defaultresourcegrou96f4/blobservices/default/containers/azure-webjobs-hosts,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/defaultresourcegroup-eus2/providers/microsoft.storage/storageaccounts/defaultresourcegrou96f4/blobservices/default/containers/azure-webjobs-hosts,Azure,Wiz - Demo-Scenarios,fee3535b-9616-486f-a476-6a500a08a02b,"ACME corp,Acme,Acme Azure App,App A,Azure: Wiz-Demo-Scenarios,EBC_Labs,Payment Apps,Wiz Factory Prod,Wiz Inc,Wiz Prod",eastus2,"{""owner"": ""danny""}",BUCKET,Microsoft.Storage/storageAccounts/blobServices/containers,2024-10-30T19:48:52Z
sagemaker-us-east-1-001791986277,arn:aws:s3:::sagemaker-us-east-1-001791986277,sagemaker-us-east-1-001791986277,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",us-east-1,{},BUCKET,bucket,2024-10-30T20:05:15Z
azure-webjobs-secrets,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/myresourcegroup/providers/microsoft.storage/storageaccounts/storageaccountmyresb246/blobservices/default/containers/azure-webjobs-secrets,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/myresourcegroup/providers/microsoft.storage/storageaccounts/storageaccountmyresb246/blobservices/default/containers/azure-webjobs-secrets,Azure,Wiz - Demo-Scenarios,fee3535b-9616-486f-a476-6a500a08a02b,"ACME corp,Acme,Acme Azure App,App A,Azure: Wiz-Demo-Scenarios,EBC_Labs,Payment Apps,Wiz Factory Prod,Wiz Inc,Wiz Prod",centralus,{},BUCKET,Microsoft.Storage/storageAccounts/blobServices/containers,2024-10-30T19:49:04Z
aws-glue-assets-984186218765-eu-central-1,arn:aws:s3:::aws-glue-assets-984186218765-eu-central-1,aws-glue-assets-984186218765-eu-central-1,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""wizRemediationLastUpdatedUTC"": ""08/08/2024 07:53:07 UTC""}",BUCKET,bucket,2024-10-30T18:30:35Z
testo-14,arn:aws:s3:::testo-14,testo-14,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""wizRemediationLastUpdatedUTC"": ""24/07/2024 07:53:30 UTC""}",BUCKET,bucket,2024-10-30T18:30:39Z
mycontainer,arn:aws:mediastore:us-east-1:001791986277:container/mycontainer,arn:aws:mediastore:us-east-1:001791986277:container/mycontainer,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",us-east-1,{},BUCKET,mediastore#container,2024-10-30T20:05:01Z
newbucket-lior,arn:aws:s3:::newbucket-lior,newbucket-lior,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-1,{},BUCKET,bucket,2024-10-30T18:30:39Z
azure-webjobs-hosts,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/myresourcegroup/providers/microsoft.storage/storageaccounts/storageaccountmyresb246/blobservices/default/containers/azure-webjobs-hosts,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/myresourcegroup/providers/microsoft.storage/storageaccounts/storageaccountmyresb246/blobservices/default/containers/azure-webjobs-hosts,Azure,Wiz - Demo-Scenarios,fee3535b-9616-486f-a476-6a500a08a02b,"ACME corp,Acme,Acme Azure App,App A,Azure: Wiz-Demo-Scenarios,EBC_Labs,Payment Apps,Wiz Factory Prod,Wiz Inc,Wiz Prod",centralus,{},BUCKET,Microsoft.Storage/storageAccounts/blobServices/containers,2024-10-30T19:49:04Z
cf-templates-ms8zfpb3xoa0-eu-central-1,arn:aws:s3:::cf-templates-ms8zfpb3xoa0-eu-central-1,cf-templates-ms8zfpb3xoa0-eu-central-1,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",eu-central-1,{},BUCKET,bucket,2024-10-30T20:05:13Z
jd1133,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/developer-prod/providers/microsoft.storage/storageaccounts/jdtest1133/blobservices/default/containers/jd1133,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/developer-prod/providers/microsoft.storage/storageaccounts/jdtest1133/blobservices/default/containers/jd1133,Azure,Wiz - Demo-Scenarios,fee3535b-9616-486f-a476-6a500a08a02b,"ACME corp,Acme,Acme Azure App,App A,Azure: Wiz-Demo-Scenarios,EBC_Labs,Payment Apps,Wiz Factory Prod,Wiz Inc,Wiz Prod",westeurope,{},BUCKET,Microsoft.Storage/storageAccounts/blobServices/containers,2024-10-30T19:48:59Z
wiz-sensor-attack-simulation,arn:aws:s3:::wiz-sensor-attack-simulation,wiz-sensor-attack-simulation,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",us-east-1,"{""Owners"": ""WizSensorResearchTeam-OrenOfer-ItamarGilad-AlonSchindel"", ""DoNotDelete"": ""true"", ""CustomerFacing"": ""true""}",BUCKET,bucket,2024-10-30T20:05:16Z
eliran-test-bucket-123,arn:aws:s3:::eliran-test-bucket-123,eliran-test-bucket-123,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",eu-west-1,{},BUCKET,bucket,2024-10-30T20:05:13Z
rtu-demo-terraform-state,https://www.googleapis.com/storage/v1/b/rtu-demo-terraform-state,gs://rtu-demo-terraform-state,GCP,ACME-PROD-ENV,acme-prod-env,"ACME corp,Acme,Acme GCP App,App A,EBC_Labs,GCP Demo,GCP Subscription Project ,Google Workspace _GCP Org Demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us,"{""owner"": ""jd""}",BUCKET,storage#bucket,2024-10-30T19:25:40Z
frompodimds3,arn:aws:s3:::frompodimds3,frompodimds3,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-1,{},BUCKET,bucket,2024-10-30T18:30:38Z
bucket-20240522-130111,ocid1.bucket.oc1.iad.aaaaaaaa2qyy3fvz422unyypbox2hyokeq6b7qmczisi56q4e2uuhd5o7ora,ocid1.bucket.oc1.iad.aaaaaaaa2qyy3fvz422unyypbox2hyokeq6b7qmczisi56q4e2uuhd5o7ora,OCI,aminov,ocid1.compartment.oc1..aaaaaaaakdwckvimekkhloq5sohoupn2gjv46ipxyjui4flr4smfjwfyrp6q,"Acme,Acme Oracle App,OCI demo",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""okta/michael.aminov@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2024-05-22T10:01:38.411Z""}",BUCKET,oci#objectStorageBucket,2024-10-30T19:04:10Z
stage.acmewebsite.com,arn:aws:s3:::stage.acmewebsite.com,stage.acmewebsite.com,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,{},BUCKET,bucket,2024-10-30T18:30:38Z
azure-webjobs-secrets,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/defaultresourcegroup-eus2/providers/microsoft.storage/storageaccounts/defaultresourcegrou96f4/blobservices/default/containers/azure-webjobs-secrets,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/defaultresourcegroup-eus2/providers/microsoft.storage/storageaccounts/defaultresourcegrou96f4/blobservices/default/containers/azure-webjobs-secrets,Azure,Wiz - Demo-Scenarios,fee3535b-9616-486f-a476-6a500a08a02b,"ACME corp,Acme,Acme Azure App,App A,Azure: Wiz-Demo-Scenarios,EBC_Labs,Payment Apps,Wiz Factory Prod,Wiz Inc,Wiz Prod",eastus2,"{""owner"": ""danny""}",BUCKET,Microsoft.Storage/storageAccounts/blobServices/containers,2024-10-30T19:48:52Z
bucketlogsaccesselb,arn:aws:s3:::bucketlogsaccesselb,bucketlogsaccesselb,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-1,"{""wizRemediationLastUpdatedUTC"": ""23/05/2024 17:20:08 UTC""}",BUCKET,bucket,2024-10-30T18:30:36Z
aws-cloudtrail-logs-984186218765-8cc6be65,arn:aws:s3:::aws-cloudtrail-logs-984186218765-8cc6be65,aws-cloudtrail-logs-984186218765-8cc6be65,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-2,"{""wizRemediationLastUpdatedUTC"": ""02/07/2024 13:43:11 UTC""}",BUCKET,bucket,2024-10-30T18:30:36Z
demoresources,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/demoresources-shared-rg-01/providers/microsoft.storage/storageaccounts/demoresourcesyzjz/blobservices/default/containers/demoresources,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/demoresources-shared-rg-01/providers/microsoft.storage/storageaccounts/demoresourcesyzjz/blobservices/default/containers/demoresources,Azure,Wiz - Demo-Scenarios,fee3535b-9616-486f-a476-6a500a08a02b,"ACME corp,Acme,Acme Azure App,App A,Azure: Wiz-Demo-Scenarios,EBC_Labs,Payment Apps,Wiz Factory Prod,Wiz Inc,Wiz Prod",eastus,"{""Owner"": ""DemoTeam""}",BUCKET,Microsoft.Storage/storageAccounts/blobServices/containers,2024-10-30T19:48:36Z
hosted-results-wz13p,arn:aws:s3:::hosted-results-wz13p,hosted-results-wz13p,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-2,{},BUCKET,bucket,2024-10-30T18:30:38Z
wiz-cassandra-s3,arn:aws:s3:::wiz-cassandra-s3,wiz-cassandra-s3,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-1,{},BUCKET,bucket,2024-10-30T18:30:40Z
azure-webjobs-secrets,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/us2eastrg/providers/microsoft.storage/storageaccounts/storageaccountus2eab2da/blobservices/default/containers/azure-webjobs-secrets,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/us2eastrg/providers/microsoft.storage/storageaccounts/storageaccountus2eab2da/blobservices/default/containers/azure-webjobs-secrets,Azure,Wiz - Demo-Scenarios,fee3535b-9616-486f-a476-6a500a08a02b,"ACME corp,Acme,Acme Azure App,App A,Azure: Wiz-Demo-Scenarios,EBC_Labs,Payment Apps,Wiz Factory Prod,Wiz Inc,Wiz Prod",eastus2,{},BUCKET,Microsoft.Storage/storageAccounts/blobServices/containers,2024-10-30T19:48:55Z
europe-team-photos,arn:aws:s3:::europe-team-photos,europe-team-photos,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",us-east-2,"{""itayTest"": """"}",BUCKET,bucket,2024-10-30T20:05:14Z
wiz-demo-atlantis,https://www.googleapis.com/storage/v1/b/wiz-demo-atlantis,gs://wiz-demo-atlantis,GCP,ACME-PROD-ENV,acme-prod-env,"ACME corp,Acme,Acme GCP App,App A,EBC_Labs,GCP Demo,GCP Subscription Project ,Google Workspace _GCP Org Demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us,{},BUCKET,storage#bucket,2024-10-30T19:25:43Z
acme-prod-env-migration-artifacts,https://www.googleapis.com/storage/v1/b/acme-prod-env-migration-artifacts,gs://acme-prod-env-migration-artifacts,GCP,ACME-PROD-ENV,acme-prod-env,"ACME corp,Acme,Acme GCP App,App A,EBC_Labs,GCP Demo,GCP Subscription Project ,Google Workspace _GCP Org Demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us,{},BUCKET,storage#bucket,2024-10-30T19:25:38Z
ai-dataset-for-training,arn:aws:s3:::ai-dataset-for-training,ai-dataset-for-training,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",us-east-2,{},BUCKET,bucket,2024-10-30T20:05:13Z
cf-templates-1n9jxzo36futl-us-west-1,arn:aws:s3:::cf-templates-1n9jxzo36futl-us-west-1,cf-templates-1n9jxzo36futl-us-west-1,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-west-1,{},BUCKET,bucket,2024-10-30T18:30:38Z
xz-utils-scenario-dbstaging-o22tdqivcb7m,arn:aws:s3:::xz-utils-scenario-dbstaging-o22tdqivcb7m,xz-utils-scenario-dbstaging-o22tdqivcb7m,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",us-east-2,"{""Owner"": ""tcc-labs@wiz.io"", ""Source"": ""-"", ""CostCenter"": ""-"", ""Managed_by"": ""Cloudformation"", ""Application"": ""XZ_Utils_scenerio"", ""aws:cloudformation:stack-id"": ""arn:aws:cloudformation:us-east-2:001791986277:stack/XZ-Utils-scenario/80323e70-f9b4-11ee-af95-063fed40096d"", ""aws:cloudformation:logical-id"": ""dbstaging"", ""aws:cloudformation:stack-name"": ""XZ-Utils-scenario""}",BUCKET,bucket,2024-10-30T20:05:16Z
bootdiagnostics-clusterkr-ce45fb6a-2780-462a-85f0-0b6c3a29353b,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/aro-b6ppqb26/providers/microsoft.storage/storageaccounts/clustercws42/blobservices/default/containers/bootdiagnostics-clusterkr-ce45fb6a-2780-462a-85f0-0b6c3a29353b,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/aro-b6ppqb26/providers/microsoft.storage/storageaccounts/clustercws42/blobservices/default/containers/bootdiagnostics-clusterkr-ce45fb6a-2780-462a-85f0-0b6c3a29353b,Azure,Wiz - Demo-Scenarios,fee3535b-9616-486f-a476-6a500a08a02b,"ACME corp,Acme,Acme Azure App,App A,Azure: Wiz-Demo-Scenarios,EBC_Labs,Payment Apps,Wiz Factory Prod,Wiz Inc,Wiz Prod",westeurope,{},BUCKET,Microsoft.Storage/storageAccounts/blobServices/containers,2024-10-30T19:48:52Z
